11.398905662809394, 6.094784227759567
14.504302736222247, 7.702734435413065
15.473399866410462, 9.00645786748269
16.209514231434458, 8.773348838919317
17.614338608672362, 10.949150423393965
19.505311725808827, 11.837208543589638
21.400237436956346, 12.631759362656584
23.268384741082855, 11.83129447754922
25.752792764555316, 16.604134220175183
26.482980936163102, 15.758647742462639
28.512962990776785, 19.412418275804058
29.31832762451139, 19.41088656934468
32.45808866778772, 23.599676022581377
35.28689719343509, 23.594090176926173
39.07509358629261, 25.507747635269276
45.32248546100392, 28.673528395038463
51.146195318975245, 26.162085291023146
56.67868014971216, 19.629087053838425
62.78979272935594, 17.223321239852524
65.77342463367677, 17.221056334113516
79.23844743264743, 13.087312722656353
85.381847858985, 10.759021511011962
91.10815430849074, 11.186393177955507
101.92922719232655, 7.463020046175095
112.87472599443225, 7.963752052900309
129.75916432894107, 7.457918154304712
147.87623795365272, 5.241822546386572
191.66355422805998, 7.070902234153857
249.12330337489308, 2.3311264854139786
320.7407079057045, 0.8642911388717702
789.7524132161753, 0.6816610113057471
